2.7549999999999998934	-4.0505235834604080836
2.7599999999999997868	-4.0575266675326711052
2.7650000000000001243	-4.0641581495311820404
2.7700000000000000178	-4.0704241599232782178
2.7749999999999999112	-4.0763304423783148778
2.7799999999999998046	-4.081879528459894324
2.7850000000000001421	-4.0870722783690514035
2.7900000000000000355	-4.0919095434381045351
2.7949999999999999289	-4.0963921803754832496
2.7999999999999998224	-4.1005210511321186218
2.8050000000000001599	-4.1042966991199358873
2.8100000000000000533	-4.1077183847286002916
2.8149999999999999467	-4.1107850490189612458
2.8199999999999998401	-4.1134956367023916002
2.8250000000000001776	-4.1158490955547479828
2.8300000000000000711	-4.1178443759328064999
2.8349999999999999645	-4.1194804317411799488
2.8399999999999998579	-4.120756707812483377
2.8450000000000001954	-4.1216738771937562191
2.8500000000000000888	-4.122232803123099032
2.8549999999999999822	-4.1224343494386648246
2.8599999999999998757	-4.1222793801594042051
2.8650000000000002132	-4.1217687590769784833
2.8700000000000001066	-4.1209033493145161842
2.875	-4.1196840129006488951
2.8799999999999998934	-4.1181116103882828838
2.8849999999999997868	-4.1161870003759073455
2.8900000000000001243	-4.1139114547216939499
2.8950000000000000178	-4.111291383601928473
2.8999999999999999112	-4.1083366639554919075
2.9049999999999998046	-4.1050572341238193985
2.9100000000000001421	-4.1014630283175383951
2.9150000000000000355	-4.0975639761210134182
2.9199999999999999289	-4.0933700020875667391
2.9249999999999998224	-4.0888910251986878563
2.9300000000000001599	-4.0841369584656765923
2.9350000000000000533	-4.0791177083976020157
2.9399999999999999467	-4.0738431745377017279
2.9449999999999998401	-4.0683232489765215334
2.9500000000000001776	-4.0625678158545781571
2.9550000000000000711	-4.0565867508229365157
2.9599999999999999645	-4.0503899205782314397
2.9649999999999998579	-4.0439871823271102969
2.9700000000000001954	-4.0373883832783175052
2.9750000000000000888	-4.0306028515956588976
2.9799999999999999822	-4.0236380545160290723
2.9849999999999998757	-4.0165010395516853592
2.9900000000000002132	-4.0091988597859042898
2.9950000000000001066	-4.0017385738613473478
3	-3.9941272456315806139
3.0049999999999998934	-3.9863724321270468387
3.0099999999999997868	-3.9784790082879850637
3.0150000000000001243	-3.9704475190078469815
3.0200000000000000178	-3.9622783444471298964
3.0249999999999999112	-3.9539718701096537856
3.0300000000000002487	-3.9455284868236910611
3.0350000000000001421	-3.9369485906938961328
3.0400000000000000355	-3.928232583079982021
3.0449999999999999289	-3.9193808705781800761
3.0499999999999998224	-3.9103938649969975927
