###############################################################################################################
#                  Research reactor simulator log Tue Nov 15 09:55:17 2022                   #
#Time[h:m:s:ms] Reactivity[pcm] Inserted-reactivity[pcm] Power[W] Temp[C] Xenon-conc.[g/m3] Iodine-conc.[g/m3]#
###############################################################################################################
00:00:00:000	-9000	-9000	1.7107e-06	22	0	0
00:00:00:100	-9000	-9000	1.7107e-06	22	0	0
00:00:00:200	-9000	-9000	1.7107e-06	22	0	0
00:00:00:300	-9000	-9000	1.7107e-06	22	0	0
00:00:00:400	-9000	-9000	1.7107e-06	22	0	0
00:00:00:500	-9000	-9000	1.7107e-06	22	0	0
00:00:00:600	-9000	-9000	1.7107e-06	22	0	0
00:00:00:700	-9000	-9000	1.7107e-06	22	0	0
00:00:00:800	-9000	-9000	1.7107e-06	22	0	0
00:00:00:900	-9000	-9000	1.7107e-06	22	0	0
00:00:01:000	-9000	-9000	1.7107e-06	22	0	0
00:00:01:099	-9000	-9000	1.7107e-06	22	0	0
00:00:01:199	-9000	-9000	1.7107e-06	22	0	0
00:00:01:299	-9000	-9000	1.7107e-06	22	0	0
00:00:01:399	-9000	-9000	1.7107e-06	22	0	0
00:00:01:499	-9000	-9000	1.7107e-06	22	0	0
00:00:01:599	-9000	-9000	1.86719e-06	22	0	0
00:00:01:699	-9000	-9000	1.90443e-06	22	0	0
00:00:01:799	-9000	-9000	1.90305e-06	22	0	0
00:00:01:899	-9000	-9000	1.902e-06	22	0	0
00:00:01:999	-9000	-9000	1.90118e-06	22	0	0
00:00:02:099	-9000	-9000	1.90052e-06	22	0	0
00:00:02:199	-9000	-9000	1.89998e-06	22	0	0
00:00:02:299	-9000	-9000	1.89953e-06	22	0	0
00:00:02:399	-9000	-9000	1.89915e-06	22	0	0
00:00:02:499	-9000	-9000	1.89882e-06	22	0	0
00:00:02:599	-9000	-9000	1.89852e-06	22	0	0
00:00:02:699	-9000	-9000	1.89825e-06	22	0	0
00:00:02:799	-9000	-9000	1.89801e-06	22	0	0
00:00:02:899	-9000	-9000	1.89779e-06	22	0	0
00:00:02:999	-9000	-9000	1.89758e-06	22	0	0
00:00:03:099	-9000	-9000	1.89739e-06	22	0	0
00:00:03:199	-9000	-9000	1.89721e-06	22	0	0
00:00:03:299	-9000	-9000	1.89704e-06	22	0	0
00:00:03:399	-9000	-9000	1.89688e-06	22	0	0
00:00:03:499	-9000	-9000	1.89673e-06	22	0	0
00:00:03:599	-9000	-9000	1.89658e-06	22	0	0
00:00:03:699	-9000	-9000	1.89644e-06	22	0	0
00:00:03:799	-9000	-9000	1.89631e-06	22	0	0
00:00:03:899	-9000	-9000	1.89618e-06	22	0	0
00:00:03:999	-9000	-9000	1.89605e-06	22	0	0
00:00:04:099	-9000	-9000	1.89593e-06	22	0	0
00:00:04:199	-9000	-9000	1.89581e-06	22	0	0
00:00:04:299	-9000	-9000	1.8957e-06	22	0	0
00:00:04:399	-9000	-9000	1.89559e-06	22	0	0
00:00:04:499	-9000	-9000	1.89548e-06	22	0	0
00:00:04:599	-9000	-9000	1.89538e-06	22	0	0
00:00:04:699	-9000	-9000	1.89528e-06	22	0	0
00:00:04:799	-9000	-9000	1.89518e-06	22	0	0
00:00:04:899	-9000	-9000	1.89509e-06	22	0	0
00:00:05:000	-9000	-9000	1.89499e-06	22	5.8334e-18	1.6212e-16
00:00:05:100	-9000	-9000	1.8949e-06	22	5.8334e-18	1.6212e-16
00:00:05:200	-9000	-9000	1.89481e-06	22	5.8334e-18	1.6212e-16
00:00:05:300	-9000	-9000	1.89473e-06	22	5.8334e-18	1.6212e-16
00:00:05:400	-9000	-9000	1.89464e-06	22	5.8334e-18	1.6212e-16
00:00:05:500	-9000	-9000	1.89456e-06	22	5.8334e-18	1.6212e-16
00:00:05:600	-9000	-9000	1.89447e-06	22	5.8334e-18	1.6212e-16
00:00:05:700	-9000	-9000	1.89439e-06	22	5.8334e-18	1.6212e-16
00:00:05:800	-9000	-9000	1.89432e-06	22	5.8334e-18	1.6212e-16
00:00:05:900	-9000	-9000	1.89424e-06	22	5.8334e-18	1.6212e-16
00:00:06:000	-9000	-9000	1.89416e-06	22	5.8334e-18	1.6212e-16
00:00:06:100	-9000	-9000	1.89409e-06	22	5.8334e-18	1.6212e-16
00:00:06:200	-9000	-9000	1.89402e-06	22	5.8334e-18	1.6212e-16
00:00:06:300	-9000	-9000	1.89395e-06	22	5.8334e-18	1.6212e-16
00:00:06:400	-9000	-9000	1.89388e-06	22	5.8334e-18	1.6212e-16
00:00:06:500	-9000	-9000	1.89381e-06	22	5.8334e-18	1.6212e-16
00:00:06:600	-9000	-9000	1.89374e-06	22	5.8334e-18	1.6212e-16
00:00:06:700	-9000	-9000	1.89367e-06	22	5.8334e-18	1.6212e-16
00:00:06:800	-9000	-9000	1.89361e-06	22	5.8334e-18	1.6212e-16
00:00:06:900	-9000	-9000	1.89354e-06	22	5.8334e-18	1.6212e-16
00:00:07:000	-9000	-9000	1.89348e-06	22	5.8334e-18	1.6212e-16
00:00:07:100	-9000	-9000	1.89342e-06	22	5.8334e-18	1.6212e-16
00:00:07:200	-9000	-9000	1.89336e-06	22	5.8334e-18	1.6212e-16
00:00:07:300	-9000	-9000	1.8933e-06	22	5.8334e-18	1.6212e-16
00:00:07:400	-9000	-9000	1.89324e-06	22	5.8334e-18	1.6212e-16
00:00:07:500	-9000	-9000	1.89318e-06	22	5.8334e-18	1.6212e-16
00:00:07:600	-9000	-9000	1.89313e-06	22	5.8334e-18	1.6212e-16
00:00:07:700	-9000	-9000	1.89307e-06	22	5.8334e-18	1.6212e-16
00:00:07:800	-9000	-9000	1.89301e-06	22	5.8334e-18	1.6212e-16
00:00:07:900	-9000	-9000	1.89296e-06	22	5.8334e-18	1.6212e-16
00:00:08:000	-9000	-9000	1.89291e-06	22	5.8334e-18	1.6212e-16
00:00:08:100	-9000	-9000	1.89285e-06	22	5.8334e-18	1.6212e-16
00:00:08:200	-9000	-9000	1.8928e-06	22	5.8334e-18	1.6212e-16
00:00:08:300	-9000	-9000	1.89275e-06	22	5.8334e-18	1.6212e-16
00:00:08:400	-9000	-9000	1.8927e-06	22	5.8334e-18	1.6212e-16
00:00:08:500	-9000	-9000	1.89265e-06	22	5.8334e-18	1.6212e-16
00:00:08:600	-9000	-9000	1.8926e-06	22	5.8334e-18	1.6212e-16
00:00:08:700	-9000	-9000	1.89255e-06	22	5.8334e-18	1.6212e-16
00:00:08:800	-9000	-9000	1.89251e-06	22	5.8334e-18	1.6212e-16
00:00:08:900	-9000	-9000	1.89246e-06	22	5.8334e-18	1.6212e-16
00:00:09:000	-9000	-9000	1.89241e-06	22	5.8334e-18	1.6212e-16
00:00:09:100	-9000	-9000	1.89237e-06	22	5.8334e-18	1.6212e-16
00:00:09:200	-9000	-9000	1.89232e-06	22	5.8334e-18	1.6212e-16
00:00:09:300	-9000	-9000	1.89228e-06	22	5.8334e-18	1.6212e-16
00:00:09:400	-9000	-9000	1.89224e-06	22	5.8334e-18	1.6212e-16
00:00:09:500	-9000	-9000	1.89219e-06	22	5.8334e-18	1.6212e-16
00:00:09:600	-9000	-9000	1.89215e-06	22	5.8334e-18	1.6212e-16
00:00:09:700	-9000	-9000	1.89211e-06	22	5.8334e-18	1.6212e-16
00:00:09:800	-9000	-9000	1.89207e-06	22	5.8334e-18	1.6212e-16
00:00:09:899	-9000	-9000	1.89203e-06	22	5.8334e-18	1.6212e-16
00:00:09:999	-9000	-9000	1.89199e-06	22	1.1853e-17	3.28754e-16
00:00:10:099	-9000	-9000	1.89195e-06	22	1.1853e-17	3.28754e-16
00:00:10:199	-9000	-9000	1.89191e-06	22	1.1853e-17	3.28754e-16
00:00:10:299	-9000	-9000	1.89187e-06	22	1.1853e-17	3.28754e-16
00:00:10:399	-9000	-9000	1.89183e-06	22	1.1853e-17	3.28754e-16
00:00:10:499	-9000	-9000	1.89179e-06	22	1.1853e-17	3.28754e-16
00:00:10:599	-9000	-9000	1.89176e-06	22	1.1853e-17	3.28754e-16
00:00:10:699	-9000	-9000	1.89172e-06	22	1.1853e-17	3.28754e-16
00:00:10:799	-9000	-9000	1.89168e-06	22	1.1853e-17	3.28754e-16
