1.0200000000000000178	1095.843559195312082
1.0400000000000000355	1000.9738988356045866
1.0600000000000000533	915.14209895670046535
1.0800000000000000711	837.33383499316403231
1.1000000000000000888	766.69769999894367629
1.1200000000000001066	702.49454147529604597
1.1400000000000001243	644.0928329171644009
1.1599999999999999201	590.90552094002475769
1.1799999999999999378	541.97808656206836986
1.1999999999999999556	496.80139357417391466
1.2199999999999999734	455.08125243634333401
1.2399999999999999911	416.48350831492427915
1.2600000000000000089	380.84954607612922928
1.2800000000000000266	348.00195330030641117
1.3000000000000000444	317.76254729564914214
1.3200000000000000622	289.97531411026193382
1.3400000000000000799	264.49283236704155797
1.3599999999999998757	241.14410678376765418
1.3799999999999998934	219.75161440377232225
1.3999999999999999112	200.14847624540374227
1.4199999999999999289	182.18250270553366477
1.4399999999999999467	165.67066319770526661
1.4599999999999999645	150.48537574560026542
1.4799999999999999822	136.52483278096684671
1.5	123.69803684435088087
1.5200000000000000178	111.92952911790314374
1.5400000000000000355	101.14697009862565835
1.5600000000000000533	91.283506286889959824
1.5800000000000000711	82.271826566208034137
1.6000000000000000888	74.043531692102845909
1.6200000000000001066	66.537946516591361501
1.6400000000000001243	59.69908359331764558
1.6600000000000001421	53.47987274292064086
1.6800000000000001599	47.8377946038042694
1.7000000000000001776	42.731002359118022582
1.7199999999999999734	38.120557401198531977
1.7399999999999999911	33.969154771083609035
1.7600000000000000089	30.242011252073368155
1.7800000000000000266	26.905823654210458074
1.8000000000000000444	23.927582517800544792
1.8200000000000000622	21.274783009542964862
1.8399999999999998579	18.913749059517140694
1.8599999999999998757	16.810981674177465806
1.8799999999999998934	14.937445833498125936
1.8999999999999999112	13.266228680146014085
1.9199999999999999289	11.773042247374863933
1.9399999999999999467	10.436157336357007708
1.9599999999999999645	9.2359118807692990316
1.9799999999999999822	8.1543781207285004342
2	7.1751298895587591886
2.0200000000000000178	6.276081131725629092
2.0400000000000000355	5.4412440862786342066
2.0600000000000000533	4.6544120563330126927
2.0800000000000000711	3.9119367324085896342
2.1000000000000000888	3.2157804262056988165
2.1200000000000001066	2.5681168518396910727
2.1400000000000001243	1.9710419134929813012
2.1600000000000001421	1.4253487615420523671
2.1799999999999997158	0.93090945957995663296
2.2000000000000001776	0.48744954929839712232
2.2199999999999997513	0.094224566796542050251
2.2400000000000002132	-0.25171597479459323354
2.2599999999999997868	-0.55496880696212691486
2.2800000000000002487	-0.82140763119443793716
2.2999999999999998224	-1.0568651864748472846
2.3200000000000002842	-1.2698630703941558018
2.3399999999999998579	-1.4797065567068066194
2.3600000000000003197	-1.688704415083156718
2.3799999999999998934	-1.8954952797575157497
2.4000000000000003553	-2.0987368789313487483
